ham,I have booked the meeting room for 14:00.
ham,Your exam starts at 18:00 do not be late.
ham,I have printed the documents and left them on your desk.
ham,I have updated the report with your comments.
ham,I will upload the slides after the lecture.
ham,We landed safely I will message you from the hotel.
ham,Please let me know your arrival time.
spam,Exclusive deal Buy 1 get 1 FREE data bundle Dial *123*45# now to claim this offer.
ham,Please send me the invoice for the previous quarter.
ham,Please send me the invoice for last month.
ham,I have printed the documents and left them on your desk.
ham,Can you confirm that you received the payment?
ham,We can schedule a quick call tomorrow morning.
ham,Your parcel is ready for collection at the station.
ham,Your parcel is ready for collection at reception.
spam,R10000 CASH DRAW To enter SMS CASH to 33055 now Each SMS costs R2.00 Ts and Cs apply.
ham,Your order has been shipped and should arrive on Thursday.
ham,The system will be down for maintenance at 18:00.
ham,Your delivery has been delayed by one day.
ham,Can you email me the final version of the draft?
ham,Hey are we still meeting for 15:00?
ham,The exam timetable has been published on the portal.
ham,I will upload the slides after the lecture.
ham,Let us finalise the budget by Friday.
ham,Let us finalise the budget by Wednesday.
ham,Happy birthday! Wishing you a wonderful day.
ham,I will call you during my lunch break.
ham,Happy birthday! Wishing you a wonderful day.
ham,Please collect the keys from reception before 18:00.
ham,Please send me the address for tomorrows event.
ham,I have transferred the files to your folder.
ham,I will send you the meeting link closer to the time.
ham,We can schedule a quick call tomorrow morning.
ham,Can you confirm that you received the payment?
ham,Your delivery has been delayed by one day.
ham,Your laptop is ready for collection from IT support.
ham,Let us catch up over coffee next week.
spam,Great news You qualify for an upgrade and can save R1500 Visit http://survey-rewards.co.za today.
ham,The meeting has moved to conference room 1 see you there.
ham,I will upload the slides after the lecture.
ham,I will send you a summary of the meeting later.
ham,I will be working from home today reachable on my mobile.
ham,We should leave by 08:00 to miss traffic.
ham,I will pick you up at 08:00 outside your building.
ham,I have transferred the project plan to your folder.
ham,I have booked the meeting room for 18:00.
ham,I have booked the meeting room for 15:00.
ham,I have emailed you the link for the online meeting.
ham,Let us catch up over coffee next week.
ham,I have transferred the budget sheet to your folder.
ham,The courier will deliver the package today before 09:30.
ham,Please call me when you arrive at home.
ham,Your delivery has been delayed by one day.
ham,Please call me when you arrive at the main gate.
ham,We landed safely I will message you from the hotel.
ham,Your laptop is ready for collection from IT support.
ham,I will call you during my lunch break.
ham,I have booked your car in for a service next week.
ham,Your subscription has been renewed successfully.
ham,I will be a few minutes late stuck in traffic.
ham,Your exam starts at 14:00 do not be late.
ham,I have printed the documents and left them on your desk.
spam,Important verify your account to access a bonus of up to R10000 Visit http://survey-rewards.co.za today.
ham,Please confirm you can attend the training on Tuesday.
ham,The kids are excited about the trip this weekend.
ham,We landed safely I will message you from the hotel.
ham,Let us finalise the budget by Thursday.
ham,I have booked the meeting room for 14:00.
ham,We can schedule a quick call tomorrow morning.
ham,Please review the attached spreadsheet when you have time.
ham,Please review the attached report when you have time.
ham,Your delivery has been delayed by one day.
ham,The exam timetable has been published on the portal.
ham,Can you confirm that you received the payment?
ham,Can you confirm that you received the payment?
ham,Thanks for your help with the document yesterday.
ham,Let us finalise the budget by Wednesday.
ham,Your exam starts at 09:00 do not be late.
ham,I will upload the slides after the lecture.
ham,I will pick you up at 14:00 outside your building.
ham,The office will be closed on Friday.
ham,The meeting has moved to room B3 see you there.
ham,I will be working from home today reachable on my mobile.
ham,Can you share the minutes from todays meeting?
ham,We landed safely I will message you from the hotel.
ham,The kids are excited about the trip this weekend.
ham,I will be a few minutes late stuck in traffic.
ham,I have updated the report with your comments.
ham,Can you share the minutes from todays meeting?
ham,The exam timetable has been published on the portal.
ham,The meeting has moved to boardroom A see you there.
ham,Your laptop is ready for collection from IT support.
spam,Free entry into our weekly draw to WIN R5000 SMS LUCKY to 37100 at R1.00.
ham,Your order has been shipped and should arrive on Wednesday.
ham,Your order has been shipped and should arrive on Friday.
ham,We should leave by 10:00 to miss traffic.
ham,Can you share the minutes from todays meeting?
ham,The courier will deliver the package today before 11:00.
ham,Let us catch up over coffee next week.
ham,I will send you a summary of the meeting later.
ham,Do not forget to bring your ID document for registration.
ham,Reminder lecture starts in 20 minutes.
ham,The exam timetable has been published on the portal.
ham,I have updated the report with your comments.
ham,I have booked the meeting room for 18:00.
ham,Please review the attached notes when you have time.
ham,I have emailed you the link for the online meeting.
ham,Please send me the address for tomorrows event.
ham,Your exam starts at 14:00 do not be late.
ham,The office will be closed on Tuesday.
ham,Can you confirm that you received the payment?
ham,Happy birthday! Wishing you a wonderful day.
spam,Congratulations You qualify for bonus data Dial *111*25# to load 1GB for only R300 today.
ham,I will call you during my lunch break.
spam,Your number has been drawn for a cash back reward of R5000 Call 0800123456 during office hours.
ham,I will be working from home today reachable on my mobile.
ham,I will upload the slides after the lecture.
ham,Your order has been shipped and should arrive on Friday.
ham,Please call me when you arrive at the mall.
ham,Happy birthday! Wishing you a wonderful day.
ham,Your laptop is ready for collection from IT support.
ham,I have booked your car in for a service next week.
ham,Please send me the address for tomorrows event.
ham,Please send me the address for tomorrows event.
ham,We landed safely I will message you from the hotel.
ham,I have printed the documents and left them on your desk.
ham,Your appointment reminder Tuesday at 08:00.
ham,Reminder workshop starts in 15 minutes.
ham,Thanks for your help with the spreadsheet yesterday.
ham,I will call you during my lunch break.
ham,Your laptop is ready for collection from IT support.
ham,Good morning I hope your lecture goes well.
ham,Your subscription has been renewed successfully.
ham,Your appointment is confirmed for Monday at 10:00.
spam,You have been selected to receive a fuel voucher worth R150 Call 0821234567 to confirm.
ham,I will send you a summary of the meeting later.
ham,I will call you during my lunch break.
ham,I will be working from home today reachable on my mobile.
ham,I have updated the report with your comments.
ham,Let us meet at the entrance at 10:00 tomorrow.
ham,Your exam starts at 16:00 do not be late.
ham,The meeting has moved to conference room 1 see you there.
ham,I have transferred the files to your folder.
ham,Do not forget to bring your ID document for registration.
ham,Please review the attached contract when you have time.
ham,Please send me the address for tomorrows event.
ham,Your parcel is ready for collection at the office.
ham,Please confirm you can attend the training on Tuesday.
ham,Reminder training session starts in 5 minutes.
ham,Please send me the invoice for this month.
ham,Do not forget to bring your ID document for registration.
ham,I have booked the meeting room for 15:00.
ham,The kids are excited about the trip this weekend.
ham,The system will be down for maintenance at 09:30.
ham,Your delivery has been delayed by one day.
ham,The meeting has moved to room B3 see you there.
ham,Please let me know your arrival time.
ham,We landed safely I will message you from the hotel.
ham,I have printed the documents and left them on your desk.
ham,Your exam starts at 17:30 do not be late.
ham,Let us finalise the budget by Monday.
ham,Your subscription has been renewed successfully.
ham,The system will be down for maintenance at 18:00.
ham,Happy birthday! Wishing you a wonderful day.
ham,Please send me the address for tomorrows event.
ham,Please send me the invoice for last month.
ham,Your appointment reminder Thursday at 14:00.
spam,Get R200 airtime FREE when you recharge for R1500 today Visit http://survey-rewards.co.za to activate.
ham,I will send you the meeting link closer to the time.
ham,I will pick you up at 18:00 outside your building.
ham,Your appointment reminder Wednesday at 15:00.
ham,Please send me the invoice for this month.
spam,Congratulations You have WON R100 cash Call 0845556677 now to claim.
ham,Your laptop is ready for collection from IT support.
spam,REWARD ALERT Complete a short survey and get R1500 airtime Click http://promo-sa.co.za to start.
spam,WIN a grocery voucher worth R200 SMS WIN to 37100 now SMS charged at R1.00.
ham,Can you share the minutes from todays meeting?
ham,Please send me the address for tomorrows event.
ham,The exam timetable has been published on the portal.
spam,Your number has been drawn for a cash back reward of R150 Call 0800123456 during office hours.
ham,We should leave by 08:00 to miss traffic.
spam,Free entry into our weekly draw to WIN R1500 SMS LUCKY to 33055 at R1.00.
ham,Your application has been received and is under review.
ham,I will pick you up at 09:30 outside your building.
ham,I will send you the meeting link closer to the time.
ham,Meeting postponed to Friday same time same place.
spam,You have been pre-approved for a personal loan up to R500 Apply now at http://loan-fast.co.za.
spam,Congratulations You have WON R150 cash Call 0821234567 now to claim.
ham,I have booked the meeting room for 17:30.
ham,Can you email me the final version of the contract?
ham,I will pick you up at 10:00 outside your building.
ham,We should leave by 18:00 to miss traffic.
ham,The exam timetable has been published on the portal.
ham,Thanks for your help with the proposal yesterday.
ham,Please send me the invoice for last month.
ham,I will call you during my lunch break.
ham,I will call you during my lunch break.
ham,Please call me when you arrive at home.
ham,Do not forget to bring your ID document for registration.
ham,Please send me the address for tomorrows event.
ham,I have emailed you the link for the online meeting.
ham,Do not forget to bring your ID document for registration.
ham,I have booked your car in for a service next week.
ham,I will upload the slides after the lecture.
ham,Please review the attached document when you have time.
ham,Please let me know your arrival time.
ham,Happy birthday! Wishing you a wonderful day.
ham,I have transferred the documents to your folder.
ham,Your appointment is confirmed for Friday at 09:00.
ham,I have transferred the files to your folder.
ham,Your appointment is confirmed for Friday at 09:00.
ham,The kids are excited about the trip this weekend.
ham,Please send me the invoice for this month.
ham,Please send me the invoice for the previous quarter.
ham,I have booked your car in for a service next week.
ham,Can you email me the final version of the notes?
ham,I have booked your car in for a service next week.
spam,Your subscription has been selected for a loyalty gift worth R150 Call 0860123456 to claim.
ham,I will send you a summary of the meeting later.
ham,I will pick you up at 18:00 outside your building.
ham,Please review the attached proposal when you have time.
ham,I will pick you up at 15:00 outside your building.
ham,Can you confirm that you received the payment?
ham,Please send me the address for tomorrows event.
ham,The meeting has moved to conference room 1 see you there.
ham,Please review the attached assignment when you have time.
ham,I have transferred the documents to your folder.
ham,Your application has been received and is under review.
ham,Thanks for your help with the draft yesterday.
ham,Can you confirm that you received the payment?
ham,I have updated the report with your comments.
spam,Final notice your reward of R100 will expire tonight Reply YES to 33055 at R1.00 to keep it.
ham,Your order has been shipped and should arrive on Wednesday.
spam,You have been selected to receive a fuel voucher worth R1500 Call 0860123456 to confirm.
ham,Please send me the invoice for last month.
ham,We landed safely I will message you from the hotel.
ham,I have transferred the files to your folder.
spam,You are our lucky WINNER of an R100 shopping voucher SMS WIN to 32001 at R1.00 per SMS.
ham,Meeting postponed to Wednesday same time same place.
ham,Happy birthday! Wishing you a wonderful day.
ham,Your parcel is ready for collection at the station.
spam,Important verify your account to access a bonus of up to R100 Visit http://reward-now.co.za today.
ham,Your order has been shipped and should arrive on Wednesday.
ham,I have updated the report with your comments.
ham,Let us meet at the entrance at 11:00 tomorrow.
spam,Free entry into our weekly draw to WIN R5000 SMS LUCKY to 32145 at R1.00.
spam,Limited offer get a new smartphone from only R200 per month Call 0800987654 for details.
ham,Thanks for your help with the slides yesterday.
ham,Please review the attached report when you have time.
ham,Please confirm you can attend the training on Thursday.
ham,I will be working from home today reachable on my mobile.
ham,Your exam starts at 16:00 do not be late.
ham,Do not forget to bring your ID document for registration.
ham,Your appointment is confirmed for Tuesday at 09:30.
ham,The kids are excited about the trip this weekend.
ham,Your delivery has been delayed by one day.
ham,Let us finalise the budget by Friday.
ham,Please call me when you arrive at the station.
ham,We can schedule a quick call tomorrow morning.
ham,I have updated the report with your comments.
spam,Free entry into our weekly draw to WIN R1000 SMS LUCKY to 32001 at R1.50.
ham,I have emailed you the link for the online meeting.
ham,Your order has been shipped and should arrive on Wednesday.
spam,Special promotion get 5GB data for only R1000 Reply DATA to 37100 to subscribe.
ham,Reminder exam starts in 30 minutes.
ham,I have emailed you the link for the online meeting.
ham,Your subscription has been renewed successfully.
spam,Special promotion get 5GB data for only R300 Reply DATA to 32001 to subscribe.
ham,I will be a few minutes late stuck in traffic.
ham,Your appointment is confirmed for Wednesday at 14:00.
ham,I will call you during my lunch break.
ham,I will call you during my lunch break.
ham,I will pick you up at 09:00 outside your building.
ham,Please call me when you arrive at campus.
ham,Happy birthday! Wishing you a wonderful day.
ham,Your application has been received and is under review.
ham,I will send you a summary of the meeting later.
ham,Meeting postponed to Monday same time same place.
ham,I will pick you up at 11:00 outside your building.
ham,Please call me when you arrive at the office.
ham,Please send me the invoice for last month.
ham,Let us catch up over coffee next week.
ham,Please let me know your arrival time.
ham,I will send you the meeting link closer to the time.
spam,Exclusive deal Buy 1 get 1 FREE data bundle Dial *130*99# now to claim this offer.
ham,I have booked the meeting room for 10:00.
ham,Please confirm you can attend the training on Friday.
ham,Your appointment reminder Friday at 08:00.
ham,I will pick you up at 17:30 outside your building.
ham,Your appointment reminder Wednesday at 08:00.
spam,WIN a grocery voucher worth R10000 SMS WIN to 32001 now SMS charged at R2.00.
ham,We can schedule a quick call tomorrow morning.
ham,Please let me know your arrival time.
ham,Your parcel is ready for collection at the airport.
ham,Please review the attached assignment when you have time.
ham,We landed safely I will message you from the hotel.
ham,Let us finalise the budget by Wednesday.
spam,Limited-time reward get R1000 back in cash when you sign up today Visit http://reward-now.co.za.
spam,URGENT You have an unclaimed prize worth R750 Call 0860123456 within 24 hours.
ham,Do not forget to bring your ID document for registration.
ham,Your subscription has been renewed successfully.
ham,Please send me the invoice for last month.
ham,We landed safely I will message you from the hotel.
spam,R1000 CASH DRAW To enter SMS CASH to 37100 now Each SMS costs R2.00 Ts and Cs apply.
ham,Please send me the invoice for this month.
ham,Good morning I hope your meeting goes well.
ham,Your exam starts at 18:00 do not be late.
ham,I will send you the meeting link closer to the time.
ham,I will be a few minutes late stuck in traffic.
ham,Happy birthday! Wishing you a wonderful day.
spam,Final notice your reward of R1000 will expire tonight Reply YES to 33055 at R2.00 to keep it.
ham,I will send you a summary of the meeting later.
ham,Can you confirm that you received the payment?
ham,Can you share the minutes from todays meeting?
ham,I have transferred the project plan to your folder.
ham,I have emailed you the link for the online meeting.
ham,I have updated the report with your comments.
ham,We should leave by 09:30 to miss traffic.
ham,Thanks for your help with the slides yesterday.
ham,Please send me the address for tomorrows event.
ham,Hey are we still meeting for 17:30?
ham,Your order has been shipped and should arrive on Thursday.
ham,Can you email me the final version of the report?
spam,Limited offer get a new smartphone from only R10000 per month Call 0800987654 for details.
spam,You are our lucky WINNER of an R100 shopping voucher SMS WIN to 33055 at R2.00 per SMS.
ham,Please send me the invoice for this month.
ham,The meeting has moved to room B3 see you there.
ham,Please confirm you can attend the training on Thursday.
ham,I will send you a summary of the meeting later.
ham,I have booked your car in for a service next week.
ham,Your appointment reminder Friday at 17:30.
ham,Your exam starts at 09:00 do not be late.
ham,The office will be closed on Monday.
ham,Your order has been shipped and should arrive on Thursday.
ham,Happy birthday! Wishing you a wonderful day.
ham,I will send you the meeting link closer to the time.
ham,Reminder workshop starts in 10 minutes.
ham,Your appointment reminder Wednesday at 18:00.
ham,Let us meet at the entrance at 08:00 tomorrow.
ham,I will send you the meeting link closer to the time.
ham,Please review the attached document when you have time.
ham,I have printed the documents and left them on your desk.
ham,Your exam starts at 09:30 do not be late.
ham,Your exam starts at 17:30 do not be late.
ham,Can you confirm that you received the payment?
ham,Happy birthday! Wishing you a wonderful day.
ham,I will be a few minutes late stuck in traffic.
ham,We should leave by 11:00 to miss traffic.
ham,Please review the attached draft when you have time.
ham,Please collect the keys from reception before 09:00.
ham,Please collect the keys from reception before 18:00.
ham,Good morning I hope your presentation goes well.
ham,I will upload the slides after the lecture.
ham,Your exam starts at 18:00 do not be late.
ham,I will send you a summary of the meeting later.
ham,I will be a few minutes late stuck in traffic.
ham,Your parcel is ready for collection at home.
ham,We should leave by 11:00 to miss traffic.
spam,Free entry into our weekly draw to WIN R500 SMS LUCKY to 40404 at R1.50.
spam,Your subscription has been selected for a loyalty gift worth R5000 Call 0860554433 to claim.
ham,Your appointment is confirmed for Tuesday at 11:00.
ham,Your laptop is ready for collection from IT support.
spam,Congratulations You have WON R10000 cash Call 0821234567 now to claim.
ham,Please send me the address for tomorrows event.
ham,Do not forget to bring your ID document for registration.
ham,The courier will deliver the package today before 18:00.
ham,I have booked your car in for a service next week.
ham,I will be a few minutes late stuck in traffic.
ham,Your appointment reminder Thursday at 10:00.
ham,I have booked your car in for a service next week.
ham,The office will be closed on Monday.
spam,Congratulations You have WON R150 cash Call 0839876543 now to claim.
ham,Can you share the minutes from todays meeting?
ham,Let us finalise the budget by Tuesday.
ham,The courier will deliver the package today before 10:00.
ham,Your appointment reminder Friday at 14:00.
ham,Do not forget to bring your ID document for registration.
ham,We should leave by 16:00 to miss traffic.
ham,The kids are excited about the trip this weekend.
ham,Please send me the invoice for the previous quarter.
ham,Your order has been shipped and should arrive on Tuesday.
ham,Good morning I hope your workshop goes well.
ham,I will be working from home today reachable on my mobile.
ham,I will be working from home today reachable on my mobile.
ham,Can you email me the final version of the draft?
ham,Reminder lecture starts in 30 minutes.
ham,Can you share the minutes from todays meeting?
ham,We landed safely I will message you from the hotel.
ham,Your exam starts at 11:00 do not be late.
ham,Your delivery has been delayed by one day.
ham,Your laptop is ready for collection from IT support.
ham,Can you confirm that you received the payment?
ham,I will send you the meeting link closer to the time.
ham,I have updated the report with your comments.
ham,Do not forget to bring your ID document for registration.
ham,Your application has been received and is under review.
ham,Thanks for your help with the contract yesterday.
ham,We should leave by 15:00 to miss traffic.
ham,Good morning I hope your workshop goes well.
spam,Get R200 airtime FREE when you recharge for R5000 today Visit http://deal-zone.co.za to activate.
ham,Hey are we still meeting for 18:00?
ham,Please review the attached proposal when you have time.
ham,Your appointment is confirmed for Thursday at 16:00.
ham,Can you share the minutes from todays meeting?
ham,Happy birthday! Wishing you a wonderful day.
ham,Please review the attached document when you have time.
ham,I will send you a summary of the meeting later.
ham,Your appointment reminder Wednesday at 18:00.
ham,I will send you the meeting link closer to the time.
spam,Congratulations You have WON R1000 cash Call 0800123456 now to claim.
spam,WIN a grocery voucher worth R10000 SMS WIN to 33055 now SMS charged at R1.00.
ham,I will call you during my lunch break.
ham,Your laptop is ready for collection from IT support.
ham,Your laptop is ready for collection from IT support.
ham,Hey are we still meeting for 09:00?
ham,Please send me the invoice for the previous quarter.
ham,We can schedule a quick call tomorrow morning.
spam,Your number has been drawn for a cash back reward of R100 Call 0860554433 during office hours.
ham,I have transferred the project plan to your folder.
ham,Your appointment is confirmed for Thursday at 09:00.
spam,FLASH SALE Up to 70 percent off selected items Shop now at http://deal-zone.co.za and save hundreds of rand.
ham,The system will be down for maintenance at 08:00.
ham,I will be working from home today reachable on my mobile.
ham,The kids are excited about the trip this weekend.
ham,Your delivery has been delayed by one day.
ham,I have booked the meeting room for 14:00.
ham,I will upload the slides after the lecture.
ham,Please confirm you can attend the training on Monday.
ham,Hey are we still meeting for 14:00?
ham,Can you email me the final version of the draft?
ham,Please confirm you can attend the training on Thursday.
ham,We can schedule a quick call tomorrow morning.
ham,I have printed the documents and left them on your desk.
ham,I have booked the meeting room for 17:30.
ham,I have printed the documents and left them on your desk.
ham,Your exam starts at 14:00 do not be late.
spam,Your number has been drawn for a cash back reward of R150 Call 0800123456 during office hours.
ham,I have emailed you the link for the online meeting.
ham,I will send you a summary of the meeting later.
ham,I will send you a summary of the meeting later.
ham,The meeting has moved to conference room 1 see you there.
ham,I have emailed you the link for the online meeting.
spam,Great news You qualify for an upgrade and can save R150 Visit http://reward-now.co.za today.
ham,Can you confirm that you received the payment?
ham,Your exam starts at 11:00 do not be late.
ham,I will send you the meeting link closer to the time.
ham,Happy birthday! Wishing you a wonderful day.
ham,The system will be down for maintenance at 08:00.
spam,FLASH SALE Up to 70 percent off selected items Shop now at http://promo-sa.co.za and save hundreds of rand.
ham,Can you email me the final version of the draft?
ham,Let us catch up over coffee next week.
ham,I have transferred the budget sheet to your folder.
ham,I will be a few minutes late stuck in traffic.
ham,We landed safely I will message you from the hotel.
ham,The office will be closed on Thursday.
ham,Can you share the minutes from todays meeting?
ham,Can you email me the final version of the report?
ham,Meeting postponed to Thursday same time same place.
ham,I will pick you up at 14:00 outside your building.
ham,Please collect the keys from reception before 08:00.
ham,I will call you during my lunch break.
ham,Meeting postponed to Monday same time same place.
ham,I have printed the documents and left them on your desk.
ham,I will be a few minutes late stuck in traffic.
ham,I will be working from home today reachable on my mobile.
ham,Can you email me the final version of the draft?
ham,The meeting has moved to room B3 see you there.
ham,Do not forget to bring your ID document for registration.
ham,Let us meet at the entrance at 14:00 tomorrow.
ham,Please review the attached spreadsheet when you have time.
ham,I have transferred the project plan to your folder.
ham,Can you share the minutes from todays meeting?
ham,We should leave by 16:00 to miss traffic.
spam,REWARD ALERT Complete a short survey and get R250 airtime Click http://loan-fast.co.za to start.
ham,Let us meet at the entrance at 10:00 tomorrow.
ham,I have updated the report with your comments.
ham,Your exam starts at 16:00 do not be late.
spam,REWARD ALERT Complete a short survey and get R10000 airtime Click http://deal-zone.co.za to start.
spam,You have been selected to receive a fuel voucher worth R300 Call 0821234567 to confirm.
ham,Thanks for your help with the slides yesterday.
ham,The meeting has moved to conference room 1 see you there.
ham,The exam timetable has been published on the portal.
ham,Please let me know your arrival time.
spam,You have been selected to receive a fuel voucher worth R5000 Call 0860123456 to confirm.
ham,Reminder presentation starts in 20 minutes.
ham,The office will be closed on Thursday.
ham,Please confirm you can attend the training on Monday.
ham,Your application has been received and is under review.
ham,I have transferred the documents to your folder.
spam,Great news You qualify for an upgrade and can save R250 Visit http://travel-gift.co.za today.
ham,Please review the attached assignment when you have time.
ham,I will send you a summary of the meeting later.
ham,I have transferred the project plan to your folder.
ham,We should leave by 10:00 to miss traffic.
ham,I will send you a summary of the meeting later.
spam,Limited offer get a new smartphone from only R10000 per month Call 0871239876 for details.
ham,Your appointment is confirmed for Wednesday at 16:00.
ham,Your laptop is ready for collection from IT support.
ham,I have updated the report with your comments.
ham,I will upload the slides after the lecture.
ham,Please send me the address for tomorrows event.
ham,I will upload the slides after the lecture.
ham,The kids are excited about the trip this weekend.
ham,Let us catch up over coffee next week.
ham,We can schedule a quick call tomorrow morning.
spam,You have been selected for an exclusive R150 discount on your next bill Call 0860554433 to accept.
ham,I have booked your car in for a service next week.
ham,Your order has been shipped and should arrive on Thursday.
ham,We landed safely I will message you from the hotel.
ham,Can you confirm that you received the payment?
ham,The exam timetable has been published on the portal.
ham,Happy birthday! Wishing you a wonderful day.
ham,Please collect the keys from reception before 18:00.
spam,Limited-time reward get R10000 back in cash when you sign up today Visit http://loan-fast.co.za.
ham,Let us meet at the entrance at 16:00 tomorrow.
ham,Please let me know your arrival time.
ham,The exam timetable has been published on the portal.
ham,Thanks for your help with the report yesterday.
ham,We landed safely I will message you from the hotel.
ham,The system will be down for maintenance at 14:00.
ham,Let us meet at the entrance at 11:00 tomorrow.
ham,Your subscription has been renewed successfully.
ham,I will send you a summary of the meeting later.
spam,Claim your holiday voucher worth R150 when you complete our quick survey Go to http://upgrade-now.co.za.
ham,Please call me when you arrive at home.
spam,Get R100 airtime FREE when you recharge for R200 today Visit http://promo-sa.co.za to activate.
ham,Can you share the minutes from todays meeting?
spam,You are our lucky WINNER of an R300 shopping voucher SMS WIN to 37100 at R1.00 per SMS.
ham,We landed safely I will message you from the hotel.
ham,I will send you the meeting link closer to the time.
ham,I have printed the documents and left them on your desk.
ham,Let us meet at the entrance at 16:00 tomorrow.
ham,I have printed the documents and left them on your desk.
ham,I have printed the documents and left them on your desk.
ham,Let us finalise the budget by Wednesday.
ham,Please send me the invoice for last month.
spam,R10000 CASH DRAW To enter SMS CASH to 32001 now Each SMS costs R1.00 Ts and Cs apply.
ham,I have booked the meeting room for 17:30.
ham,I have emailed you the link for the online meeting.
ham,Please collect the keys from reception before 16:00.
ham,Please review the attached report when you have time.
ham,The meeting has moved to room B3 see you there.
spam,REWARD ALERT Complete a short survey and get R500 airtime Click http://promo-sa.co.za to start.
ham,Can you confirm that you received the payment?
ham,Your order has been shipped and should arrive on Thursday.
ham,Please confirm you can attend the training on Thursday.
ham,Please let me know your arrival time.
ham,I will send you a summary of the meeting later.
ham,Your parcel is ready for collection at home.
ham,I will pick you up at 14:00 outside your building.
ham,I will pick you up at 17:30 outside your building.
spam,REWARD ALERT Complete a short survey and get R1500 airtime Click http://survey-rewards.co.za to start.
ham,Your parcel is ready for collection at the station.
spam,Your number has been drawn for a cash back reward of R100 Call 0860554433 during office hours.
ham,I will send you a summary of the meeting later.
spam,REWARD ALERT Complete a short survey and get R150 airtime Click http://promo-sa.co.za to start.
spam,Limited-time reward get R1500 back in cash when you sign up today Visit http://travel-gift.co.za.
ham,Please collect the keys from reception before 15:00.
ham,Your delivery has been delayed by one day.
ham,I will pick you up at 15:00 outside your building.
spam,WIN a grocery voucher worth R5000 SMS WIN to 31990 now SMS charged at R1.00.
ham,I will be working from home today reachable on my mobile.
ham,I will upload the slides after the lecture.
ham,Do not forget to bring your ID document for registration.
ham,Please review the attached spreadsheet when you have time.
ham,Reminder exam starts in 20 minutes.
ham,Please collect the keys from reception before 16:00.
ham,I have booked the meeting room for 15:00.
ham,Can you confirm that you received the payment?
ham,We can schedule a quick call tomorrow morning.
ham,I will call you during my lunch break.
ham,Please send me the invoice for this month.
ham,The exam timetable has been published on the portal.
ham,Do not forget to bring your ID document for registration.
spam,Get R100 airtime FREE when you recharge for R500 today Visit http://survey-rewards.co.za to activate.
ham,The kids are excited about the trip this weekend.
ham,I have updated the report with your comments.
ham,Your order has been shipped and should arrive on Tuesday.
ham,The exam timetable has been published on the portal.
spam,REWARD ALERT Complete a short survey and get R500 airtime Click http://travel-gift.co.za to start.
ham,Meeting postponed to Thursday same time same place.
spam,You have been pre-approved for a personal loan up to R250 Apply now at http://loan-fast.co.za.
ham,I have booked your car in for a service next week.
ham,The courier will deliver the package today before 08:00.
ham,The courier will deliver the package today before 11:00.
ham,Please let me know your arrival time.
ham,The office will be closed on Monday.
ham,We should leave by 14:00 to miss traffic.
ham,Let us meet at the entrance at 10:00 tomorrow.
ham,I will send you a summary of the meeting later.
ham,I have booked your car in for a service next week.
ham,Can you confirm that you received the payment?
ham,Thanks for your help with the assignment yesterday.
spam,Claim your holiday voucher worth R100 when you complete our quick survey Go to http://upgrade-now.co.za.
ham,Your application has been received and is under review.
ham,Your subscription has been renewed successfully.
ham,Please review the attached report when you have time.
ham,We should leave by 14:00 to miss traffic.
ham,Reminder training session starts in 20 minutes.
ham,Can you email me the final version of the report?
ham,Your appointment reminder Thursday at 09:00.
ham,Please review the attached report when you have time.
ham,I have emailed you the link for the online meeting.
ham,The kids are excited about the trip this weekend.
ham,I have booked your car in for a service next week.
ham,Your exam starts at 09:00 do not be late.
ham,Your exam starts at 18:00 do not be late.
ham,Let us catch up over coffee next week.
ham,Your appointment is confirmed for Wednesday at 18:00.
ham,Your laptop is ready for collection from IT support.
ham,Your application has been received and is under review.
ham,Let us meet at the entrance at 18:00 tomorrow.
ham,I have transferred the documents to your folder.
ham,The system will be down for maintenance at 10:00.
ham,Please let me know your arrival time.
ham,Your appointment reminder Tuesday at 15:00.
ham,Your parcel is ready for collection at the main gate.
ham,Can you confirm that you received the payment?
ham,Let us catch up over coffee next week.
ham,I have updated the report with your comments.
ham,Let us finalise the budget by Wednesday.
ham,The office will be closed on Thursday.
ham,The exam timetable has been published on the portal.
ham,Your parcel is ready for collection at the mall.
ham,I have emailed you the link for the online meeting.
spam,Important verify your account to access a bonus of up to R150 Visit http://survey-rewards.co.za today.
ham,I have emailed you the link for the online meeting.
ham,I will send you the meeting link closer to the time.
ham,Please confirm you can attend the training on Tuesday.
ham,Please collect the keys from reception before 17:30.
ham,Hey are we still meeting for 08:00?
ham,I have updated the report with your comments.
ham,I will send you a summary of the meeting later.
ham,Your laptop is ready for collection from IT support.
ham,Your parcel is ready for collection at home.
ham,The exam timetable has been published on the portal.
spam,URGENT Your mobile number has WON R1500 in our prize draw Call 0800987654 now.
ham,Your application has been received and is under review.
ham,Please collect the keys from reception before 09:00.
ham,Do not forget to bring your ID document for registration.
spam,Your number has been drawn for a cash back reward of R150 Call 0821234567 during office hours.
ham,The kids are excited about the trip this weekend.
ham,Let us catch up over coffee next week.
ham,Can you email me the final version of the assignment?
spam,You are our lucky WINNER of an R2000 shopping voucher SMS WIN to 37100 at R1.00 per SMS.
spam,Your number has been drawn for a cash back reward of R1500 Call 0845556677 during office hours.
ham,I will call you during my lunch break.
ham,Meeting postponed to Wednesday same time same place.
ham,The meeting has moved to conference room 1 see you there.
